transaction_id,card_id,company_id,transaction_date,amount,currency,merchant_name,category,transaction_type,status
TXN001290,CD0115,CO014,2023-10-25,376.3,AED,PwC,Professional Services,purchase,success
TXN001291,CD0115,CO014,2023-10-26,1483.55,AED,Snapchat Ads,Advertising,refund,success
TXN001292,CD0115,CO014,2023-10-29,2645.59,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN001293,CD0115,CO014,2023-11-14,16.28,AED,Zoom,SaaS Subscription,purchase,success
TXN001294,CD0115,CO014,2023-11-16,150.03,AED,Rotana Hotels,Travel,purchase,success
TXN001295,CD0115,CO014,2023-11-16,202.47,AED,Sharaf DG,Hardware,purchase,success
TXN001296,CD0115,CO014,2023-11-18,1129.85,AED,IKEA,Office Supplies,purchase,failed
TXN001297,CD0115,CO014,2023-12-07,56.77,AED,Meta Ads,Advertising,purchase,success
TXN001298,CD0115,CO014,2023-12-25,102.83,AED,Rotana Hotels,Travel,purchase,success
TXN001299,CD0115,CO014,2024-02-16,42.02,AED,Nobu,Meals & Entertainment,purchase,success
TXN001300,CD0115,CO014,2024-02-17,294.53,AED,HubSpot,SaaS Subscription,purchase,success
TXN001301,CD0115,CO014,2024-03-08,59.56,AED,DEWA,Utilities,purchase,success
TXN001302,CD0115,CO014,2024-03-15,74517.62,AED,Benya,Utilities,purchase,failed
TXN001303,CD0115,CO014,2024-04-04,145.68,AED,Meta Ads,Advertising,purchase,success
TXN001304,CD0115,CO014,2024-04-06,306.7,AED,Nobu,Meals & Entertainment,purchase,success
TXN001305,CD0115,CO014,2024-04-14,1132.97,AED,Benya,Utilities,refund,success
TXN001306,CD0115,CO014,2024-05-22,391.01,AED,du Telecom,Utilities,purchase,success
TXN001307,CD0115,CO014,2024-06-01,289.47,AED,Sharaf DG,Hardware,purchase,success
TXN001308,CD0115,CO014,2024-06-17,150.91,AED,Salesforce,SaaS Subscription,purchase,success
TXN001309,CD0117,CO014,2023-05-09,651.5,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN001310,CD0117,CO014,2023-06-02,237.22,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001311,CD0117,CO014,2023-06-16,296.97,AED,TikTok Ads,Advertising,purchase,failed
TXN001312,CD0117,CO014,2023-07-15,572.6,AED,Deloitte,Professional Services,purchase,success
TXN001313,CD0117,CO014,2023-07-29,52.0,AED,DEWA,Utilities,purchase,success
TXN001314,CD0117,CO014,2023-08-19,1681.99,AED,Staples,Office Supplies,purchase,success
TXN001315,CD0117,CO014,2023-09-27,221.81,AED,Staples,Office Supplies,purchase,success
TXN001316,CD0117,CO014,2023-10-06,202.77,AED,Zoom,SaaS Subscription,purchase,success
TXN001317,CD0117,CO014,2023-10-08,327.2,AED,Nobu,Meals & Entertainment,purchase,success
TXN001318,CD0117,CO014,2023-10-19,369.99,AED,Etihad Airways,Travel,purchase,failed
TXN001319,CD0117,CO014,2024-02-27,53.84,AED,Etihad Airways,Travel,purchase,success
TXN001320,CD0117,CO014,2024-02-28,575.6,AED,Snapchat Ads,Advertising,refund,success
TXN001321,CD0117,CO014,2024-02-29,1130.4,AED,du Telecom,Utilities,refund,success
TXN001322,CD0117,CO014,2024-03-08,239.73,AED,Zomato,Meals & Entertainment,purchase,success
TXN001323,CD0117,CO014,2024-04-19,1012.44,AED,DEWA,Utilities,purchase,success
TXN001324,CD0117,CO014,2024-04-23,39.17,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001325,CD0117,CO014,2024-04-28,106.39,AED,Slack,SaaS Subscription,purchase,success
TXN001326,CD0117,CO014,2024-04-29,300.64,AED,Zoom,SaaS Subscription,purchase,success
TXN001327,CD0117,CO014,2024-05-01,201.0,AED,Lenovo,Hardware,purchase,success
TXN001328,CD0117,CO014,2024-05-31,2255.9,AED,Lenovo,Hardware,purchase,success
TXN001329,CD0117,CO014,2024-06-02,48135.5,AED,Nobu,Meals & Entertainment,purchase,success
TXN001330,CD0118,CO014,2023-06-18,417.66,AED,du Telecom,Utilities,purchase,success
TXN001331,CD0118,CO014,2023-07-09,115.17,AED,Emirates Airlines,Travel,purchase,failed
TXN001332,CD0118,CO014,2023-07-22,274.68,AED,Lenovo,Hardware,purchase,success
TXN001333,CD0118,CO014,2023-07-28,1047.39,AED,Snapchat Ads,Advertising,cash_withdrawal,success
TXN001334,CD0118,CO014,2023-09-02,36.74,AED,Jumbo Electronics,Hardware,purchase,success
TXN001335,CD0118,CO014,2023-10-10,997.02,AED,PwC,Professional Services,cash_withdrawal,success
TXN001336,CD0118,CO014,2023-10-30,1942.63,AED,Notion,SaaS Subscription,refund,success
TXN001337,CD0118,CO014,2023-11-17,84.47,AED,Etisalat,Utilities,purchase,success
TXN001338,CD0118,CO014,2024-02-04,342.17,AED,Salesforce,SaaS Subscription,purchase,failed
TXN001339,CD0118,CO014,2024-03-03,205.09,AED,Marriott,Travel,purchase,success
TXN001340,CD0118,CO014,2024-05-17,1062.73,AED,Nobu,Meals & Entertainment,refund,success
TXN001341,CD0118,CO014,2024-05-17,304.32,AED,Zoom,SaaS Subscription,purchase,success
TXN001342,CD0119,CO014,2023-04-29,458.04,AED,Benya,Utilities,purchase,success
TXN001343,CD0119,CO014,2023-05-19,382.13,AED,Deliveroo,Meals & Entertainment,purchase,failed
TXN001344,CD0119,CO014,2023-06-09,184.88,AED,Chalhoub Group,Professional Services,purchase,failed
TXN001345,CD0119,CO014,2023-06-18,146.16,AED,Lenovo,Hardware,purchase,success
TXN001346,CD0119,CO014,2023-06-22,350.35,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001347,CD0119,CO014,2023-07-14,238.76,AED,IKEA,Office Supplies,purchase,success
TXN001348,CD0119,CO014,2023-07-20,116.6,AED,TikTok Ads,Advertising,purchase,failed
TXN001349,CD0119,CO014,2023-07-21,579.62,AED,du Telecom,Utilities,purchase,success
TXN001350,CD0119,CO014,2023-09-18,2166.89,AED,Marriott,Travel,purchase,success
TXN001351,CD0119,CO014,2023-09-26,97.27,AED,TikTok Ads,Advertising,purchase,success
TXN001352,CD0119,CO014,2023-10-04,421.23,AED,Uber,Travel,purchase,success
TXN001353,CD0119,CO014,2023-10-24,232.37,AED,KPMG,Professional Services,purchase,success
TXN001354,CD0119,CO014,2023-11-23,109.43,AED,COYA,Meals & Entertainment,purchase,success
TXN001355,CD0119,CO014,2023-12-15,1346.41,AED,du Telecom,Utilities,refund,success
TXN001356,CD0119,CO014,2023-12-20,73.1,AED,Sharaf DG,Hardware,purchase,failed
TXN001357,CD0119,CO014,2024-01-01,93.4,AED,Deloitte,Professional Services,purchase,success
TXN001358,CD0119,CO014,2024-01-27,14.1,AED,COYA,Meals & Entertainment,purchase,success
TXN001359,CD0119,CO014,2024-02-03,4497.37,AED,HubSpot,SaaS Subscription,purchase,success
TXN001360,CD0119,CO014,2024-02-13,67.1,AED,Rotana Hotels,Travel,purchase,failed
TXN001361,CD0119,CO014,2024-03-19,272.49,AED,Marriott,Travel,purchase,success
TXN001362,CD0119,CO014,2024-03-27,1290.69,AED,LinkedIn Ads,Advertising,purchase,failed
TXN001363,CD0119,CO014,2024-03-31,391.56,AED,DEWA,Utilities,purchase,success
TXN001364,CD0119,CO014,2024-04-20,1104.4,AED,Virgin Megastore,Office Supplies,purchase,failed
TXN001365,CD0119,CO014,2024-04-23,130.14,AED,COYA,Meals & Entertainment,purchase,success
TXN001366,CD0119,CO014,2024-05-06,185.56,AED,Benya,Utilities,purchase,success
TXN001367,CD0119,CO014,2024-05-10,461.46,AED,Etisalat,Utilities,purchase,failed
TXN001368,CD0119,CO014,2024-05-26,2955.25,AED,Apple Store,Hardware,cash_withdrawal,success
TXN001369,CD0119,CO014,2024-06-25,219.9,AED,,Professional Services,purchase,success
TXN001370,CD0121,CO014,2023-06-21,290.88,AED,McKinsey,Professional Services,purchase,success
TXN001371,CD0121,CO014,2023-07-08,464.11,AED,Google Ads,Advertising,purchase,success
TXN001372,CD0121,CO014,2023-08-24,5326.99,AED,Chalhoub Group,Professional Services,purchase,success
TXN001373,CD0121,CO014,2023-09-15,72764.1,AED,Talabat,Meals & Entertainment,purchase,success
TXN001374,CD0121,CO014,2023-10-13,209.49,AED,Jumbo Electronics,Hardware,purchase,success
TXN001375,CD0121,CO014,2023-10-25,289.29,AED,Jumbo Electronics,Hardware,purchase,success
TXN001376,CD0121,CO014,2023-10-29,144.07,AED,Deloitte,Professional Services,purchase,success
TXN001377,CD0121,CO014,2023-11-09,478.78,AED,Emirates Airlines,Travel,purchase,success
TXN001378,CD0121,CO014,2023-11-30,2952.68,AED,IKEA,Office Supplies,cash_withdrawal,success
TXN001379,CD0121,CO014,2023-12-09,28475.57,AED,Chalhoub Group,Professional Services,purchase,success
TXN001380,CD0121,CO014,2024-01-01,155.89,AED,Meta Ads,Advertising,purchase,success
TXN001381,CD0121,CO014,2024-01-08,613.99,AED,McKinsey,Professional Services,purchase,success
TXN001382,CD0121,CO014,2024-01-11,181.39,AED,Marriott,Travel,purchase,success
TXN001383,CD0121,CO014,2024-03-12,167.24,AED,Marriott,Travel,purchase,success
TXN001384,CD0121,CO014,2024-04-23,91.01,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001385,CD0121,CO014,2024-05-11,141.99,AED,Microsoft 365,SaaS Subscription,purchase,success
TXN001386,CD0121,CO014,2024-05-15,52.04,AED,Staples,Office Supplies,purchase,success
TXN001387,CD0121,CO014,2024-05-18,692.87,AED,Google Ads,Advertising,purchase,failed
TXN001388,CD0121,CO014,2024-05-26,260.84,AED,Sharaf DG,Hardware,purchase,failed
TXN001389,CD0121,CO014,2024-06-28,50.29,AED,Rotana Hotels,Travel,purchase,success
TXN001390,CD0122,CO014,2023-07-03,119.62,AED,Carrefour,Office Supplies,purchase,success
TXN001391,CD0122,CO014,2023-07-09,1531.07,AED,Etihad Airways,Travel,purchase,success
TXN001392,CD0122,CO014,2023-07-29,348.51,AED,DEWA,Utilities,purchase,success
TXN001393,CD0122,CO014,2023-08-02,94.53,AED,Etihad Airways,Travel,purchase,success
TXN001394,CD0122,CO014,2023-08-16,258.16,AED,Carrefour,Office Supplies,purchase,success
TXN001395,CD0122,CO014,2023-09-28,99.38,AED,du Telecom,Utilities,purchase,success
TXN001396,CD0122,CO014,2023-10-07,293.25,AED,Snapchat Ads,Advertising,purchase,failed
TXN001397,CD0122,CO014,2023-10-23,138.72,AED,Lenovo,Hardware,purchase,success
TXN001398,CD0122,CO014,2023-11-10,1201.08,AED,Google Ads,Advertising,purchase,success
TXN001399,CD0122,CO014,2023-12-15,384.07,AED,TikTok Ads,Advertising,purchase,success
TXN001400,CD0122,CO014,2024-01-28,3603.33,AED,Dell,Hardware,purchase,success
TXN001401,CD0122,CO014,2024-02-02,641.9,AED,Nobu,Meals & Entertainment,purchase,failed
TXN001402,CD0122,CO014,2024-02-24,856.21,AED,Etisalat,Utilities,purchase,success
TXN001403,CD0122,CO014,2024-02-25,120.09,AED,Careem,Travel,purchase,success
TXN001404,CD0122,CO014,2024-03-10,129.69,AED,Dell,Hardware,purchase,success
TXN001405,CD0122,CO014,2024-04-03,106.19,AED,McKinsey,Professional Services,purchase,failed
TXN001406,CD0122,CO014,2024-05-12,135.88,AED,Nobu,Meals & Entertainment,purchase,success
TXN001407,CD0122,CO014,2024-05-16,1204.24,AED,Lenovo,Hardware,purchase,success
TXN001408,CD0122,CO014,2024-06-13,228.27,AED,McKinsey,Professional Services,purchase,failed
TXN001409,CD0122,CO014,2024-06-18,667.54,AED,Etihad Airways,Travel,refund,success
TXN001410,CD0147,CO017,2023-08-28,1089.0,AED,,Utilities,cash_withdrawal,success
TXN001411,CD0147,CO017,2023-09-24,503.1,AED,Carrefour,Office Supplies,purchase,success
TXN001412,CD0147,CO017,2023-10-13,56.59,AED,Salesforce,SaaS Subscription,purchase,success
TXN001413,CD0147,CO017,2023-10-14,166.73,AED,TikTok Ads,Advertising,purchase,success
TXN001414,CD0147,CO017,2023-10-29,314.19,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001415,CD0147,CO017,2023-11-02,34622.1,AED,Etihad Airways,Travel,purchase,success
TXN001416,CD0147,CO017,2023-12-01,858.23,AED,Slack,SaaS Subscription,purchase,success
TXN001417,CD0147,CO017,2023-12-08,199.79,AED,Slack,SaaS Subscription,purchase,success
TXN001418,CD0147,CO017,2023-12-21,397.32,AED,IKEA,Office Supplies,purchase,success
TXN001419,CD0147,CO017,2024-01-16,307.79,AED,IKEA,Office Supplies,purchase,success
TXN001420,CD0147,CO017,2024-02-04,1363.44,AED,Emirates Airlines,Travel,purchase,success
TXN001421,CD0147,CO017,2024-03-02,251.3,AED,Apple Store,Hardware,purchase,failed
TXN001422,CD0147,CO017,2024-03-07,243.39,AED,KPMG,Professional Services,purchase,success
TXN001423,CD0147,CO017,2024-04-06,1111.31,AED,Google Ads,Advertising,cash_withdrawal,success
TXN001424,CD0147,CO017,2024-05-13,174.5,AED,,Office Supplies,purchase,success
TXN001425,CD0147,CO017,2024-06-06,81.63,AED,Salesforce,SaaS Subscription,purchase,success
TXN001426,CD0147,CO017,2024-06-11,497.18,AED,Google Ads,Advertising,purchase,success
TXN001427,CD0147,CO017,2024-06-15,648.1,AED,Jumbo Electronics,Hardware,purchase,success
TXN001428,CD0148,CO017,2023-09-03,1174.95,AED,Sharaf DG,Hardware,refund,success
TXN001429,CD0148,CO017,2023-09-19,44.35,AED,DEWA,Utilities,purchase,failed
TXN001430,CD0148,CO017,2023-10-01,451.21,AED,Zomato,Meals & Entertainment,purchase,success
TXN001431,CD0148,CO017,2023-10-06,141.99,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001432,CD0148,CO017,2023-10-28,419.5,AED,Staples,Office Supplies,purchase,success
TXN001433,CD0148,CO017,2023-11-01,60.72,AED,Apple Store,Hardware,purchase,success
TXN001434,CD0148,CO017,2023-11-13,569.9,AED,Meta Ads,Advertising,purchase,success
TXN001435,CD0148,CO017,2023-11-14,2910.29,AED,Careem,Travel,purchase,success
TXN001436,CD0148,CO017,2023-11-24,442.83,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001437,CD0148,CO017,2023-11-26,353.4,AED,Salesforce,SaaS Subscription,purchase,success
TXN001438,CD0148,CO017,2023-12-03,55110.68,AED,Zomato,Meals & Entertainment,purchase,failed
TXN001439,CD0148,CO017,2023-12-04,966.5,AED,Etisalat,Utilities,purchase,success
TXN001440,CD0148,CO017,2023-12-05,307.5,AED,Zoom,SaaS Subscription,purchase,success
TXN001441,CD0148,CO017,2023-12-11,267.42,AED,du Telecom,Utilities,refund,failed
TXN001442,CD0148,CO017,2023-12-13,502.0,AED,Etisalat,Utilities,purchase,success
TXN001443,CD0148,CO017,2023-12-16,44.77,AED,Talabat,Meals & Entertainment,purchase,success
TXN001444,CD0148,CO017,2023-12-19,938.64,AED,Meta Ads,Advertising,purchase,success
TXN001445,CD0148,CO017,2023-12-25,307.01,AED,PwC,Professional Services,refund,success
TXN001446,CD0148,CO017,2024-01-06,299.04,AED,PwC,Professional Services,purchase,success
TXN001447,CD0148,CO017,2024-01-10,698.98,AED,du Telecom,Utilities,refund,failed
TXN001448,CD0148,CO017,2024-01-23,1652.31,AED,Etihad Airways,Travel,cash_withdrawal,failed
TXN001449,CD0148,CO017,2024-01-26,535.38,AED,TikTok Ads,Advertising,refund,success
TXN001450,CD0148,CO017,2024-01-30,48.57,AED,Jumbo Electronics,Hardware,purchase,success
TXN001451,CD0148,CO017,2024-01-31,299.91,AED,du Telecom,Utilities,purchase,success
TXN001452,CD0148,CO017,2024-01-31,91.58,AED,du Telecom,Utilities,purchase,success
TXN001453,CD0148,CO017,2024-02-09,218.97,AED,Google Ads,Advertising,purchase,success
TXN001454,CD0148,CO017,2024-02-17,88.43,AED,Emirates Airlines,Travel,purchase,success
TXN001455,CD0148,CO017,2024-03-27,636.58,AED,Slack,SaaS Subscription,purchase,success
TXN001456,CD0148,CO017,2024-03-27,179.28,AED,Virgin Megastore,Office Supplies,purchase,success
TXN001457,CD0148,CO017,2024-04-21,58.64,AED,Careem,Travel,purchase,failed
TXN001458,CD0148,CO017,2024-05-02,100.27,AED,Snapchat Ads,Advertising,purchase,failed
TXN001459,CD0148,CO017,2024-05-07,190.01,AED,Notion,SaaS Subscription,purchase,success
TXN001460,CD0148,CO017,2024-05-21,257.4,AED,Careem,Travel,purchase,failed
TXN001461,CD0148,CO017,2024-05-24,262.71,AED,IKEA,Office Supplies,purchase,success
TXN001462,CD0148,CO017,2024-06-04,680.63,AED,IKEA,Office Supplies,purchase,success
TXN001463,CD0149,CO018,2023-05-10,1610.14,AED,Staples,Office Supplies,cash_withdrawal,success
TXN001464,CD0149,CO018,2023-09-04,886.12,AED,Deliveroo,Meals & Entertainment,purchase,success
TXN001465,CD0149,CO018,2023-09-09,1361.0,AED,Emirates Airlines,Travel,cash_withdrawal,success
TXN001466,CD0149,CO018,2023-09-09,767.5,AED,Google Ads,Advertising,purchase,success
TXN001467,CD0149,CO018,2023-10-29,1580.27,AED,IKEA,Office Supplies,purchase,success
TXN001468,CD0149,CO018,2024-01-30,99.04,AED,Deloitte,Professional Services,purchase,success
TXN001469,CD0149,CO018,2024-03-05,3100.09,AED,PwC,Professional Services,purchase,success
TXN001470,CD0149,CO018,2024-05-22,180.91,AED,Carrefour,Office Supplies,purchase,failed
TXN001471,CD0150,CO018,2023-09-25,628.48,AED,Etihad Airways,Travel,purchase,success
TXN001472,CD0150,CO018,2023-10-06,28.15,AED,Google Ads,Advertising,purchase,failed
TXN001473,CD0150,CO018,2023-11-03,174.13,AED,Google Ads,Advertising,purchase,failed
TXN001474,CD0150,CO018,2023-11-09,877.18,AED,Nobu,Meals & Entertainment,purchase,failed
TXN001475,CD0150,CO018,2023-11-15,49.32,AED,Jumbo Electronics,Hardware,purchase,failed
TXN001476,CD0150,CO018,2023-11-30,113.46,AED,COYA,Meals & Entertainment,purchase,success
TXN001477,CD0150,CO018,2023-12-27,698.48,AED,Marriott,Travel,purchase,success
TXN001478,CD0150,CO018,2024-02-26,296.69,AED,PwC,Professional Services,purchase,success
TXN001479,CD0150,CO018,2024-02-29,229.68,AED,Snapchat Ads,Advertising,purchase,success
TXN001480,CD0150,CO018,2024-03-12,59492.83,AED,Slack,SaaS Subscription,purchase,failed
TXN001481,CD0150,CO018,2024-03-16,503.94,AED,Lenovo,Hardware,purchase,failed
TXN001482,CD0150,CO018,2024-04-17,235.68,AED,Emirates Airlines,Travel,purchase,success
TXN001483,CD0150,CO018,2024-05-03,847.68,AED,Rotana Hotels,Travel,purchase,success
TXN001484,CD0151,CO018,2023-06-01,1341.28,AED,Dell,Hardware,refund,success
TXN001485,CD0151,CO018,2023-06-04,105.85,AED,HubSpot,SaaS Subscription,purchase,success
TXN001486,CD0151,CO018,2023-09-18,93.38,AED,du Telecom,Utilities,purchase,success
TXN001487,CD0151,CO018,2023-10-19,239.22,AED,KPMG,Professional Services,purchase,success
TXN001488,CD0151,CO018,2023-11-07,47.1,AED,Jumbo Electronics,Hardware,purchase,success
TXN001489,CD0151,CO018,2023-11-28,580.19,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001490,CD0151,CO018,2023-12-24,32.69,AED,Snapchat Ads,Advertising,purchase,success
TXN001491,CD0151,CO018,2024-02-05,26.64,AED,Careem,Travel,purchase,success
TXN001492,CD0151,CO018,2024-02-17,162.08,AED,Sharaf DG,Hardware,purchase,success
TXN001493,CD0151,CO018,2024-03-05,279.77,AED,Dell,Hardware,purchase,success
TXN001494,CD0151,CO018,2024-03-25,154.82,AED,LinkedIn Ads,Advertising,purchase,success
TXN001495,CD0151,CO018,2024-03-31,560.75,AED,McKinsey,Professional Services,refund,failed
TXN001496,CD0152,CO018,2023-05-15,281.05,AED,Rotana Hotels,Travel,purchase,failed
TXN001497,CD0152,CO018,2023-05-15,552.28,AED,IKEA,Office Supplies,purchase,success
TXN001498,CD0152,CO018,2023-07-02,262.96,AED,Talabat,Meals & Entertainment,purchase,success
TXN001499,CD0152,CO018,2023-07-17,468.24,AED,PwC,Professional Services,purchase,success
TXN001500,CD0152,CO018,2023-08-21,1143.27,AED,Carrefour,Office Supplies,purchase,success
TXN001501,CD0152,CO018,2023-08-31,526.32,AED,Sharaf DG,Hardware,purchase,failed
TXN001502,CD0152,CO018,2023-09-05,132.2,AED,Lenovo,Hardware,purchase,failed
TXN001503,CD0152,CO018,2023-10-10,77.0,AED,du Telecom,Utilities,purchase,success
TXN001504,CD0152,CO018,2023-10-19,1296.99,AED,Etihad Airways,Travel,purchase,success
TXN001505,CD0152,CO018,2023-10-20,128.71,AED,Marriott,Travel,purchase,success
TXN001506,CD0152,CO018,2023-11-25,295.07,AED,Rotana Hotels,Travel,purchase,success
TXN001507,CD0152,CO018,2023-12-21,746.93,AED,du Telecom,Utilities,purchase,success
TXN001508,CD0152,CO018,2023-12-24,77.47,AED,LinkedIn Ads,Advertising,purchase,failed
TXN001509,CD0152,CO018,2024-02-15,348.12,AED,Carrefour,Office Supplies,purchase,success
TXN001510,CD0152,CO018,2024-03-14,19.87,AED,Benya,Utilities,purchase,success
TXN001511,CD0153,CO018,2023-10-28,1174.09,AED,Zomato,Meals & Entertainment,refund,success
TXN001512,CD0154,CO018,2023-08-22,1420.25,AED,HubSpot,SaaS Subscription,refund,success
TXN001513,CD0154,CO018,2023-08-31,274.46,AED,Carrefour,Office Supplies,purchase,success
TXN001514,CD0154,CO018,2023-09-15,120.8,AED,Etisalat,Utilities,purchase,success
TXN001515,CD0154,CO018,2023-09-20,542.96,AED,TikTok Ads,Advertising,purchase,success
TXN001516,CD0154,CO018,2023-10-01,20.84,AED,DEWA,Utilities,purchase,success
TXN001517,CD0154,CO018,2023-10-18,690.24,AED,Salesforce,SaaS Subscription,purchase,success
TXN001518,CD0154,CO018,2024-02-24,162.31,AED,Sharaf DG,Hardware,purchase,success
TXN001519,CD0154,CO018,2024-03-08,26.81,AED,Staples,Office Supplies,purchase,success
TXN001520,CD0154,CO018,2024-03-18,148.56,AED,TikTok Ads,Advertising,purchase,success
TXN001521,CD0154,CO018,2024-03-27,132.07,AED,Chalhoub Group,Professional Services,purchase,success
TXN001522,CD0154,CO018,2024-05-03,1030.31,AED,Cipriani,Meals & Entertainment,purchase,success
TXN001523,CD0154,CO018,2024-05-19,48.59,AED,Carrefour,Office Supplies,purchase,success
TXN001524,CD0155,CO018,2023-11-22,714.23,AED,Marriott,Travel,purchase,success
TXN001525,CD0155,CO018,2024-03-25,327.59,AED,Emirates Airlines,Travel,purchase,failed
TXN001526,CD0156,CO018,2023-08-24,6.67,AED,Zomato,Meals & Entertainment,purchase,success
